hubmap_id,uuid,descendants,has_h5,exact_hubmap_id
HBM572.JLDL.664,180dd06ae35a0fc771f0afe5deefcf23,79022070eab3517655e57a85b2438e7a,True,HBM494.MQQL.234
HBM572.QTTV.726,d2f1ba23eddf1484f4a794444a6536ee,4608ccb9df2505ed8f3ffe02451b4a19,True,HBM886.XJSL.755
HBM574.NFCS.842,ec88a6b161dce97a2361b1479c69a036,aaedb5272190e61bf557d3b0a1bc591f,True,HBM988.XDFD.773
HBM574.NFCS.842,ec88a6b161dce97a2361b1479c69a036,8d6cb8fe53f4e885ffae4a09d1207d1b,True,HBM752.ZRBH.538
HBM575.XFCT.276,421007293469db7b528ce6478c00348d,dd3e6da115fd13eee62d9a4fba2324ae,True,HBM947.GLGL.465
HBM575.XFCT.276,421007293469db7b528ce6478c00348d,dd3e6da115fd13eee62d9a4fba2324ae,True,HBM947.GLGL.465
HBM578.SRZG.769,06ff98c01295ca5ea504a676f73f9a09,42ab155ddff1d33fe1c505c067828614,True,HBM322.XJQZ.894
HBM578.SRZG.769,06ff98c01295ca5ea504a676f73f9a09,fc5560162deab57641085cdf8bcdfe87,True,HBM892.HQDK.764
HBM578.SRZG.769,06ff98c01295ca5ea504a676f73f9a09,42ab155ddff1d33fe1c505c067828614,True,HBM322.XJQZ.894
HBM578.SRZG.769,06ff98c01295ca5ea504a676f73f9a09,fc5560162deab57641085cdf8bcdfe87,True,HBM892.HQDK.764
HBM578.ZCCJ.565,a8652e9e3c545e61e1ffe9d54a8f1fd2,ed630484e46ea49b319c0e1f92140059,True,HBM282.NSXR.732
HBM582.WWWJ.738,344179be08a7ec69aeaf28af0f1f8851,8f127a10d370ddfbc902313f248721c3,True,HBM959.ZJFG.362
HBM584.CZDB.483,2f7fd2a7aeb375ea5ec0ea0e74a82d85,0b1017f6a9d71c4e75125e7144b62795,True,HBM396.MZGH.625
HBM584.ZTDX.845,f21984fb4a908c1adfa921fbcaca8788,d1e9f509063984326570cf603c5654f2,True,HBM545.NTKZ.536
HBM584.ZTDX.845,f21984fb4a908c1adfa921fbcaca8788,d1e9f509063984326570cf603c5654f2,True,HBM545.NTKZ.536
HBM585.GLSD.853,1ee969676fc2b7081e6d4c6db6eccd74,85fa094cbdb29173e0a3463dce0790fc,True,HBM267.GLTT.762
HBM587.JPLF.798,d97b9b0aa1c0c6929d0db414e1d67825,7479e6dbfa3b3a8e1e2d4f78cbe0f9e4,True,HBM443.VNQV.892
HBM587.JPLF.798,d97b9b0aa1c0c6929d0db414e1d67825,7479e6dbfa3b3a8e1e2d4f78cbe0f9e4,True,HBM443.VNQV.892
HBM625.MGXD.586,811f5f5929e4ccb954817512b5322cf3,f4f6e6614dd5645a37eae9dee1d6bbef,True,HBM859.PCRV.548
HBM625.PTSS.252,394852db8fe78f70865b881d5ad40f45,26e1f2991c6f67fa10e9670f1bc0da6a,True,HBM276.ZCGM.239
HBM635.DQXB.362,f3c71aa5a83d255ac8dfd77601e24242,7199675050ce69bc8c4812005ff086f9,True,HBM376.VKWW.936
HBM644.GBKD.967,670135e38ac4107e0d07dae1bdcf4936,aa93e53df10842c13348a334c8fe423f,True,HBM236.KSJH.889
HBM644.GBKD.967,670135e38ac4107e0d07dae1bdcf4936,aa93e53df10842c13348a334c8fe423f,True,HBM236.KSJH.889
HBM645.XLLN.924,a44a78bfbe0e702cdc172707b6061a16,8b65acdfecc504e9a96c84643c3ab02c,True,HBM599.WCGN.978
HBM656.KZXP.658,2100db577dfa010580c35518472e0e7f,8c5e705001d5cc1c40dbd963ad848486,True,HBM745.HTBD.332
HBM656.KZXP.658,2100db577dfa010580c35518472e0e7f,8c5e705001d5cc1c40dbd963ad848486,True,HBM745.HTBD.332
HBM658.SBTV.949,a0810df5aa077448298477f9877984b5,e7abfa80618f6dffe82267a6ea144c5a,True,HBM646.LJJQ.322
HBM659.MPZT.644,1bb63db033b3f7206a4d8c4ac4db1564,f7a8e78dea9cf70735059e8b4a179701,True,HBM475.FWNZ.942
HBM659.WFXT.729,a4477ee85ea420ae82b892ae936b43c4,9457860c1b69f7ec3e51a6b648eabf13,True,HBM993.ZNNJ.876
HBM659.WFXT.729,a4477ee85ea420ae82b892ae936b43c4,9457860c1b69f7ec3e51a6b648eabf13,True,HBM993.ZNNJ.876
HBM667.ZCQC.777,e75d8b31cfdc5f412d3cdbc2441dc352,c6bb00096b0cf40751f9d6003fb730c7,True,HBM943.DFKN.947
HBM668.RQWZ.595,1755c89573c4b5839396402b7e007d3f,98fd7493f62883b748e0f37885be0f07,True,HBM742.LPKN.865
HBM673.WGZS.593,fa18feb84ec1c2fd66286ac47da24b9c,5d59784e70a74d4f44c729afff22668c,True,HBM244.WRXM.247
HBM673.WGZS.593,fa18feb84ec1c2fd66286ac47da24b9c,5d59784e70a74d4f44c729afff22668c,True,HBM244.WRXM.247
HBM677.TRKR.869,1c9310ad74bdebc6983fb1bda3dcaa6e,eb961e5dc50239d35f5398903c64e2b9,True,HBM234.VNGB.747
HBM677.TRKR.869,1c9310ad74bdebc6983fb1bda3dcaa6e,eb961e5dc50239d35f5398903c64e2b9,True,HBM234.VNGB.747
HBM678.FRJC.827,45aadbf99c097775e6004a978b5a731b,33c0ce043ae331ea23fc80023428e534,True,HBM475.CVXD.875
HBM678.FRJC.827,45aadbf99c097775e6004a978b5a731b,33c0ce043ae331ea23fc80023428e534,True,HBM475.CVXD.875
HBM683.DSMM.562,33874bc3c95b6b41cbc387d2826d88eb,d1e9f509063984326570cf603c5654f2,True,HBM545.NTKZ.536
HBM683.DSMM.562,33874bc3c95b6b41cbc387d2826d88eb,d1e9f509063984326570cf603c5654f2,True,HBM545.NTKZ.536
HBM684.LRVL.722,d34eb3a317ac17d6f01b958cb2276793,bbcad31a55b1710dd5f889be8f63b62b,True,HBM747.TCHW.829
HBM684.LRVL.722,d34eb3a317ac17d6f01b958cb2276793,bbcad31a55b1710dd5f889be8f63b62b,True,HBM747.TCHW.829
HBM685.XWPB.694,94bf99bf1a1220192fee134a616ddee2,020117a381ac84a941c974b939ea3115,True,HBM973.QSHL.593
HBM687.DTXP.559,b8f2f968030b16280a77795a6babaf16,d8ec264c4660ef7053764f71ae1789d0,True,HBM449.JXLG.799
HBM687.FWNC.555,e16384faf175ed7196aa262f5c602275,a8560706a0a6bcffd974ed4dd8082571,True,HBM745.XMRR.874
HBM687.FWNC.555,e16384faf175ed7196aa262f5c602275,a8560706a0a6bcffd974ed4dd8082571,True,HBM745.XMRR.874
HBM687.SQJV.939,3b9e41fa2326a845871cd20b35efb0c0,f90ca327ace4f28721be1c39c77d8834,True,HBM563.ZTXJ.296
HBM687.SQJV.939,3b9e41fa2326a845871cd20b35efb0c0,f90ca327ace4f28721be1c39c77d8834,True,HBM563.ZTXJ.296
HBM689.QPMR.542,ccab7ac016bef55c42e1a99d28a95546,dd9c7ba448d249b4d8d99e444c592c54,True,HBM297.TTGF.282
HBM689.QPMR.542,ccab7ac016bef55c42e1a99d28a95546,dd9c7ba448d249b4d8d99e444c592c54,True,HBM297.TTGF.282
HBM692.WWJD.963,500af39b83bfa9eb27f78746734f3db9,f7a8e78dea9cf70735059e8b4a179701,True,HBM475.FWNZ.942
HBM693.ZRQJ.667,88a335560ab0bc16c7d63c01d6480f3d,84db9a72aba9ae0ef740192ad8747ee3,True,HBM634.GHKQ.553
HBM694.QMLR.738,4e54c868cca02be3a0538b03c1909c3d,f90ca327ace4f28721be1c39c77d8834,True,HBM563.ZTXJ.296
HBM694.QMLR.738,4e54c868cca02be3a0538b03c1909c3d,f90ca327ace4f28721be1c39c77d8834,True,HBM563.ZTXJ.296
HBM694.TNFF.778,8aedc8552f5f7d9d8482a1f98755e394,93204c7af92f0bad431735d7c9c9185a,True,HBM584.JCQV.788
HBM694.TNFF.778,8aedc8552f5f7d9d8482a1f98755e394,93204c7af92f0bad431735d7c9c9185a,True,HBM584.JCQV.788
HBM695.CKJX.997,9efdc2b203c54baad4e7c5cd99b77160,9457860c1b69f7ec3e51a6b648eabf13,True,HBM993.ZNNJ.876
HBM695.CKJX.997,9efdc2b203c54baad4e7c5cd99b77160,9457860c1b69f7ec3e51a6b648eabf13,True,HBM993.ZNNJ.876
HBM695.VNZJ.522,065295e6e58b1d3555a261c1bfe3b3fe,b340bb5715f967aa74d1b8eaeec0d475,True,HBM247.BVLS.599
HBM695.XTNF.836,19be408fb97c09f603c906921d7b0945,ac1d4544ab4886b851f74b2c21952378,True,HBM339.FPMK.994
HBM695.XTNF.836,19be408fb97c09f603c906921d7b0945,ac1d4544ab4886b851f74b2c21952378,True,HBM339.FPMK.994
HBM697.XSHN.426,21cfe966008f784c47d0638e80b55ee0,f7a8e78dea9cf70735059e8b4a179701,True,HBM475.FWNZ.942
HBM699.NGDQ.539,155da15afc9978b62d64bf0801d025dc,bbcad31a55b1710dd5f889be8f63b62b,True,HBM747.TCHW.829
HBM699.NGDQ.539,155da15afc9978b62d64bf0801d025dc,bbcad31a55b1710dd5f889be8f63b62b,True,HBM747.TCHW.829
HBM722.TLKZ.444,d5ee243308d5ea913389c5b53c74e8f0,7e7d753ec5074f5d7ae987c47f1c3c0b,True,HBM388.KTQN.265
HBM723.QMLJ.829,b2d42d1143a168014996df6d07d5bdf8,704d16116f29994ab0e714f4afdb5516,True,HBM479.GMDK.586
HBM723.QMLJ.829,b2d42d1143a168014996df6d07d5bdf8,704d16116f29994ab0e714f4afdb5516,True,HBM479.GMDK.586
HBM724.RVJD.893,ce9355bc05cd0244041e0440469992a8,5ee0b172de3ea493e0da2e7f743b3631,True,HBM799.KLCD.699
HBM725.BRBB.566,fa3f5482e3502d7d5d86c61157ee6a7a,5d59784e70a74d4f44c729afff22668c,True,HBM244.WRXM.247
HBM725.BRBB.566,fa3f5482e3502d7d5d86c61157ee6a7a,5d59784e70a74d4f44c729afff22668c,True,HBM244.WRXM.247
HBM725.NLKP.539,e9ea23ec5a0dbf788fc66ecea4441550,969b81f6dfbc0ed1fc21b00e2997d441,True,HBM675.BNXN.855
HBM725.RHWH.487,4b0a0671bad77bc469ae000a66535f31,b1ac71625c1aba9d819fae1725c27a42,True,HBM573.MWDW.928
HBM727.FSWS.736,b187c76ccb333ec1c347cbc217c09ad5,a69367866979f878635b2b665a6a7e0c,True,HBM974.RQNL.845
HBM727.FSWS.736,b187c76ccb333ec1c347cbc217c09ad5,a69367866979f878635b2b665a6a7e0c,True,HBM974.RQNL.845
HBM729.HSHS.983,3a0a396f8972113cc393169a9f8e5696,aeb2f6902721eb8c7d44c1c3669c640c,True,HBM884.TGCL.432
HBM729.HSHS.983,3a0a396f8972113cc393169a9f8e5696,aeb2f6902721eb8c7d44c1c3669c640c,True,HBM884.TGCL.432
HBM729.KJWJ.742,055944e2ee7579974aa7a2a11dff5637,a95f2c79bb637141f7e6874eddc8e274,True,HBM436.XFFT.833
HBM729.KJWJ.742,055944e2ee7579974aa7a2a11dff5637,a95f2c79bb637141f7e6874eddc8e274,True,HBM436.XFFT.833
HBM729.TFXC.825,f31df7345e5d56154ba469c6d5c477b3,a4fe3e811e2bfc795dbbb133f6b6a8a4,True,HBM275.PDRR.759
HBM729.TFXC.825,f31df7345e5d56154ba469c6d5c477b3,a4fe3e811e2bfc795dbbb133f6b6a8a4,True,HBM275.PDRR.759
HBM733.GBWP.269,85c24a9f09f198de788e4ec2afe37f29,897c8d98e62b782b81f4b1bbf85e49bc,True,HBM879.RZJJ.974
HBM733.GBWP.269,85c24a9f09f198de788e4ec2afe37f29,897c8d98e62b782b81f4b1bbf85e49bc,True,HBM879.RZJJ.974
HBM734.DSQM.939,8b3db0f2c19af6ab7f5a9b3afbec9c23,6c8b810d8727dfc1dba7774a26d885a5,True,HBM987.ZCTQ.736
HBM734.DSQM.939,8b3db0f2c19af6ab7f5a9b3afbec9c23,6c8b810d8727dfc1dba7774a26d885a5,True,HBM987.ZCTQ.736
HBM734.NTJP.672,9186e3ea01394e87058709a57c16189d,34dc58df212563c90d9d86782f4209ba,True,HBM375.WFJK.667
HBM734.NTJP.672,9186e3ea01394e87058709a57c16189d,34dc58df212563c90d9d86782f4209ba,True,HBM375.WFJK.667
HBM735.LWRH.779,c391f9351952a3eb3ce4b68b39f12970,85fa094cbdb29173e0a3463dce0790fc,True,HBM267.GLTT.762
HBM737.WSXM.893,e0148e8a78bd489d9d86c7906c184920,21043afd6be7ec258f8a9fa1577c41b5,True,HBM255.QMNS.733
HBM742.GTJJ.334,053eeb782b81f78b5e41802dfe859cdb,8c5e705001d5cc1c40dbd963ad848486,True,HBM745.HTBD.332
HBM742.GTJJ.334,053eeb782b81f78b5e41802dfe859cdb,8c5e705001d5cc1c40dbd963ad848486,True,HBM745.HTBD.332
HBM744.MBPT.666,de80a443ed15e1f783c68d5e0b2d7216,aa93e53df10842c13348a334c8fe423f,True,HBM236.KSJH.889
HBM744.MBPT.666,de80a443ed15e1f783c68d5e0b2d7216,aa93e53df10842c13348a334c8fe423f,True,HBM236.KSJH.889
HBM746.WTMD.298,e9e74364d8d9eeaba7a7f094d33c0a66,293d9f9a1a076c616ed91d7251ec831c,True,HBM395.WSDD.355
HBM747.WJZS.473,dd21322b70f989119896aafc756ad46d,93e233e001463fea35d8617c34da098c,True,HBM737.XJJK.835
HBM756.GZSH.268,07975e1e99bcd25fef9e6c72c46a8922,fa9a13fa6cca3c96869930f0b483b484,True,HBM986.TMMG.663
HBM756.GZSH.268,07975e1e99bcd25fef9e6c72c46a8922,fa9a13fa6cca3c96869930f0b483b484,True,HBM986.TMMG.663
HBM757.DZKS.993,838a481d4970d865de933429868a06bc,d8ec264c4660ef7053764f71ae1789d0,True,HBM449.JXLG.799
HBM757.RLFF.943,fdacb21245e14fd126bfce05ae191857,5e47d518f078be2553080b88d8b33323,True,HBM588.VDDL.553
HBM759.FHWP.826,d7204812ade29562397bb60c99216794,85dcbf66b078d61015a6e1c1f971d7d8,True,HBM497.WQJW.847
HBM759.FHWP.826,d7204812ade29562397bb60c99216794,85dcbf66b078d61015a6e1c1f971d7d8,True,HBM497.WQJW.847
HBM759.ZKDS.894,ffc1e88d31396f5bd8a0b66729584e1d,8c5e705001d5cc1c40dbd963ad848486,True,HBM745.HTBD.332
HBM759.ZKDS.894,ffc1e88d31396f5bd8a0b66729584e1d,8c5e705001d5cc1c40dbd963ad848486,True,HBM745.HTBD.332
HBM764.ZCQR.585,99c5c80509be87d2356d19a9ed8b22ff,1197c73d127193dd493ff542890a3d3d,True,HBM398.JQZB.348
HBM764.ZCQR.585,99c5c80509be87d2356d19a9ed8b22ff,142389945aef42b17d85cbd7bee073fd,True,HBM243.TTRM.823
HBM766.PSCS.545,df7b5c077c2fc442f56d8667fe8ea37c,9457860c1b69f7ec3e51a6b648eabf13,True,HBM993.ZNNJ.876
HBM766.PSCS.545,df7b5c077c2fc442f56d8667fe8ea37c,9457860c1b69f7ec3e51a6b648eabf13,True,HBM993.ZNNJ.876
HBM769.BDBL.437,a8b5f09ae183be8731349bbb72a55a4f,293d9f9a1a076c616ed91d7251ec831c,True,HBM395.WSDD.355
HBM769.JMPX.755,2134f530b39671bd120cd85731d51fc0,ec7cffb518a4a21025dc213ee1a27ff0,True,HBM499.LKRN.573
HBM769.NLGR.528,015ee234392256bfdb315299622ccb87,bbcad31a55b1710dd5f889be8f63b62b,True,HBM747.TCHW.829
HBM769.NLGR.528,015ee234392256bfdb315299622ccb87,bbcad31a55b1710dd5f889be8f63b62b,True,HBM747.TCHW.829
HBM773.WCXC.264,0487454555924b54dd3f5b5232e3c77e,c05a38c5210b870281b5aea01e290339,True,HBM268.RGJT.587
HBM773.WCXC.264,0487454555924b54dd3f5b5232e3c77e,c05a38c5210b870281b5aea01e290339,True,HBM268.RGJT.587
HBM775.HGSK.536,c7038c10b1766e639ce263d5a177e5fd,5d59784e70a74d4f44c729afff22668c,True,HBM244.WRXM.247
HBM775.HGSK.536,c7038c10b1766e639ce263d5a177e5fd,5d59784e70a74d4f44c729afff22668c,True,HBM244.WRXM.247
HBM775.RVQX.376,9f08125dfdae4906881b62479471d65a,7479e6dbfa3b3a8e1e2d4f78cbe0f9e4,True,HBM443.VNQV.892
HBM775.RVQX.376,9f08125dfdae4906881b62479471d65a,7479e6dbfa3b3a8e1e2d4f78cbe0f9e4,True,HBM443.VNQV.892
HBM777.SVZT.454,9b64312cac3c359e0fef53555057c996,ac1d4544ab4886b851f74b2c21952378,True,HBM339.FPMK.994
HBM777.SVZT.454,9b64312cac3c359e0fef53555057c996,ac1d4544ab4886b851f74b2c21952378,True,HBM339.FPMK.994
HBM788.QGNW.253,19274e67c639a003ffe17953fd6b55db,d171ff8d83f707ecca64ff159c7160a7,True,HBM739.ZDLB.526
HBM788.XLZL.369,fdf26c991b398a26be1354543e54af23,2d3dbd5e5a3d9d5cfc7a46f06815a4eb,True,HBM364.XLVH.839
HBM788.XWPV.347,d990c4d6e981affd9ea3411f436ff09c,d1e9f509063984326570cf603c5654f2,True,HBM545.NTKZ.536
HBM788.XWPV.347,d990c4d6e981affd9ea3411f436ff09c,d1e9f509063984326570cf603c5654f2,True,HBM545.NTKZ.536
HBM793.TLPP.486,43f83f08bedac2bc4d58767362dfebe2,a95f2c79bb637141f7e6874eddc8e274,True,HBM436.XFFT.833
HBM793.TLPP.486,43f83f08bedac2bc4d58767362dfebe2,a95f2c79bb637141f7e6874eddc8e274,True,HBM436.XFFT.833
HBM793.VKVL.982,f70d71db827901040b76926a9116bcb2,c429e51920537c11fa91d1bc69085c1d,True,HBM843.QHNR.854
HBM793.VKVL.982,f70d71db827901040b76926a9116bcb2,c429e51920537c11fa91d1bc69085c1d,True,HBM843.QHNR.854
HBM794.ZFKH.622,42221548e4c709628522b64d48ba0a75,fa9a13fa6cca3c96869930f0b483b484,True,HBM986.TMMG.663
HBM794.ZFKH.622,42221548e4c709628522b64d48ba0a75,fa9a13fa6cca3c96869930f0b483b484,True,HBM986.TMMG.663
HBM797.PDPS.368,1b83223cf1f4446c625adbfb375ab3fd,739184f7ec84d93a35360cde81cc026c,True,HBM525.SJRT.585
HBM797.PDPS.368,1b83223cf1f4446c625adbfb375ab3fd,4a4c98d9dd27afd652cdab74f9952bf1,True,HBM837.TDQQ.538
HBM797.PDPS.368,1b83223cf1f4446c625adbfb375ab3fd,739184f7ec84d93a35360cde81cc026c,True,HBM525.SJRT.585
HBM797.PDPS.368,1b83223cf1f4446c625adbfb375ab3fd,4a4c98d9dd27afd652cdab74f9952bf1,True,HBM837.TDQQ.538
HBM822.JFNB.664,96c782b502cdb23122b2e7fb376d949d,84db9a72aba9ae0ef740192ad8747ee3,True,HBM634.GHKQ.553
HBM822.JFXK.683,6d0fb7332754d87825bcbecd61426dad,e855a116375f67684fb25be9600e455b,True,HBM968.CQKK.258
HBM826.RGXW.276,24eaa9730abe57c1c22f74573b846a6f,91cfb45f5d398e950ed65786c87f4372,True,HBM226.HRTZ.874
HBM826.RGXW.276,24eaa9730abe57c1c22f74573b846a6f,91d725656c8439a58d92ccadc01465bf,True,HBM994.XRGN.328
HBM826.RGXW.276,24eaa9730abe57c1c22f74573b846a6f,91cfb45f5d398e950ed65786c87f4372,True,HBM226.HRTZ.874
HBM826.RGXW.276,24eaa9730abe57c1c22f74573b846a6f,91d725656c8439a58d92ccadc01465bf,True,HBM994.XRGN.328
HBM827.NQQL.854,80cc88eb3a067051d4cb0d810b7bde3f,dc005f938f6a87d57d4150bcd5a12c92,True,HBM378.GFTQ.237
HBM833.HFSG.364,80de47fcd4ddb11de36af71dfdfa7b90,8c5e705001d5cc1c40dbd963ad848486,True,HBM745.HTBD.332
HBM833.HFSG.364,80de47fcd4ddb11de36af71dfdfa7b90,8c5e705001d5cc1c40dbd963ad848486,True,HBM745.HTBD.332
HBM834.MLPZ.788,7059a2640939695ca30fd80370465507,6b19b8025b7928aa2eb3c43c00955b93,True,HBM244.FRPJ.636
HBM834.MLPZ.788,7059a2640939695ca30fd80370465507,6b19b8025b7928aa2eb3c43c00955b93,True,HBM244.FRPJ.636
HBM834.TDFD.294,bbe9f1a95a61f32656ed4452fed9d424,33c0ce043ae331ea23fc80023428e534,True,HBM475.CVXD.875
HBM834.TDFD.294,bbe9f1a95a61f32656ed4452fed9d424,33c0ce043ae331ea23fc80023428e534,True,HBM475.CVXD.875
HBM835.CLRW.587,bb3a9e86f6ccd6829a20960545f3ad9b,8cc6af72f27be7b6406547c64bbb2637,True,HBM944.XPFX.655
HBM835.CLRW.587,bb3a9e86f6ccd6829a20960545f3ad9b,8cc6af72f27be7b6406547c64bbb2637,True,HBM944.XPFX.655
HBM836.FPBQ.686,a828f46ccc3886bbf7a55a064bb36162,cb75fa61840081ea61c83bd9d76c7061,True,HBM742.PSCP.565
HBM836.FPBQ.686,a828f46ccc3886bbf7a55a064bb36162,cb75fa61840081ea61c83bd9d76c7061,True,HBM742.PSCP.565
HBM836.SCTK.396,9c059f193bb4db45250e3b5eb303eaf4,eb961e5dc50239d35f5398903c64e2b9,True,HBM234.VNGB.747
HBM836.SCTK.396,9c059f193bb4db45250e3b5eb303eaf4,eb961e5dc50239d35f5398903c64e2b9,True,HBM234.VNGB.747
HBM837.RZPL.332,1e002a7b641312095138750498a541de,fa9a13fa6cca3c96869930f0b483b484,True,HBM986.TMMG.663
HBM837.RZPL.332,1e002a7b641312095138750498a541de,fa9a13fa6cca3c96869930f0b483b484,True,HBM986.TMMG.663
HBM839.TQNM.958,46e8ffd2350efd19f771c6fb6a51f6cc,59249f23ecdcc975c90de9a1956a5285,True,HBM879.SGNW.944
HBM839.TQNM.958,46e8ffd2350efd19f771c6fb6a51f6cc,2fddd5c64171027565fa163280b1652a,True,HBM932.TBDW.952
HBM839.TQNM.958,46e8ffd2350efd19f771c6fb6a51f6cc,59249f23ecdcc975c90de9a1956a5285,True,HBM879.SGNW.944
HBM839.TQNM.958,46e8ffd2350efd19f771c6fb6a51f6cc,2fddd5c64171027565fa163280b1652a,True,HBM932.TBDW.952
HBM846.GQRK.362,8464b72f60b42590266834f9049055f4,84db9a72aba9ae0ef740192ad8747ee3,True,HBM634.GHKQ.553
HBM846.NMQR.693,ee14de43eba29d0c55481a998bc3e4e1,ee6e44b3e6cb77ef1806e722390a01a8,True,HBM364.ZLDR.283
HBM846.WXJK.587,a36cbc166280d04c3701509b2bb11c8a,a2b20bdf8e9602ea775a84cbb10472d3,True,HBM254.SXWG.373
HBM846.WXJK.587,a36cbc166280d04c3701509b2bb11c8a,a2b20bdf8e9602ea775a84cbb10472d3,True,HBM254.SXWG.373
HBM848.DKKR.789,79e94dcf00267a0fe71e88c7d1e8d3c8,eb961e5dc50239d35f5398903c64e2b9,True,HBM234.VNGB.747
HBM848.DKKR.789,79e94dcf00267a0fe71e88c7d1e8d3c8,eb961e5dc50239d35f5398903c64e2b9,True,HBM234.VNGB.747
HBM849.TWBF.722,d612208512d1c476a5efe00dde83f97e,fd57a928d9f3cee7e95d284f1d5b9935,True,HBM563.ZTQV.233
HBM852.VSBC.572,efe5894cd09b0a411ecfe46749e6db73,dd3e6da115fd13eee62d9a4fba2324ae,True,HBM947.GLGL.465
HBM852.VSBC.572,efe5894cd09b0a411ecfe46749e6db73,dd3e6da115fd13eee62d9a4fba2324ae,True,HBM947.GLGL.465
HBM853.GWTP.895,c858b21d7bbfbe4e73d9f72c2c719c62,a95f2c79bb637141f7e6874eddc8e274,True,HBM436.XFFT.833
HBM853.GWTP.895,c858b21d7bbfbe4e73d9f72c2c719c62,a95f2c79bb637141f7e6874eddc8e274,True,HBM436.XFFT.833
HBM853.XQFP.642,d68eb55a484036b3575043bdecd64a52,d171ff8d83f707ecca64ff159c7160a7,True,HBM739.ZDLB.526
HBM854.GCMW.458,a522097fdfebd6da968fadaf63e8fe55,a2268636667d51ce05ddea2451621434,True,HBM372.TFNT.572
HBM854.GCMW.458,a522097fdfebd6da968fadaf63e8fe55,a2268636667d51ce05ddea2451621434,True,HBM372.TFNT.572
HBM854.LQKL.226,9b048a63ac274e36942d49961c330b76,d0f164331f53f745cfa3e67bf3feb22d,True,HBM949.ZHRT.229
HBM854.LQKL.226,9b048a63ac274e36942d49961c330b76,d0f164331f53f745cfa3e67bf3feb22d,True,HBM949.ZHRT.229
HBM864.XMFH.374,d91f01da45d9011b702cbff221c0ddeb,a95f2c79bb637141f7e6874eddc8e274,True,HBM436.XFFT.833
HBM864.XMFH.374,d91f01da45d9011b702cbff221c0ddeb,a95f2c79bb637141f7e6874eddc8e274,True,HBM436.XFFT.833
HBM865.KZMC.828,232aac63e35e0fd4a856bb2ebf7f8d50,2d0deacd8be70eefbdc33ac107d97e58,True,HBM296.KZXD.676
HBM867.XBWD.535,e8efba8d06360eeba199f195da80f01d,4608ccb9df2505ed8f3ffe02451b4a19,True,HBM886.XJSL.755
HBM869.ZBCZ.787,752094adce2ac00d828efe9c916ea338,b2e48b3c4cd58eb8abc2fcf0c2a79a98,True,HBM599.RSQF.492
HBM872.JGDD.956,a8959b401a2a5fd70a85651404068b73,c40da13b509a43ba96d3a6832f79bf71,True,HBM463.SSWN.245
HBM874.DVHQ.638,c820345b025ff959e531db797030a399,d171ff8d83f707ecca64ff159c7160a7,True,HBM739.ZDLB.526
HBM876.KWMX.349,634b65e0ded3ff0bd00f6f78d8493bd0,0b2dd0e14711d1f77e15ff1c731ef069,True,HBM697.GKCG.783
HBM876.KWMX.349,634b65e0ded3ff0bd00f6f78d8493bd0,0b2dd0e14711d1f77e15ff1c731ef069,True,HBM697.GKCG.783
HBM878.HZJK.366,dcb845c82041eeb07020dec84e03ea97,f90ca327ace4f28721be1c39c77d8834,True,HBM563.ZTXJ.296
HBM878.HZJK.366,dcb845c82041eeb07020dec84e03ea97,f90ca327ace4f28721be1c39c77d8834,True,HBM563.ZTXJ.296
HBM879.KGML.575,a4ca4cc7c4b518c13e2ed9444d3d2c79,3c22b735beed13a206fa6d0af9762564,True,HBM977.TWBG.962
HBM879.NCTL.468,869ff5b556a0e0f24a48aa673d0bc343,aa93e53df10842c13348a334c8fe423f,True,HBM236.KSJH.889
HBM879.NCTL.468,869ff5b556a0e0f24a48aa673d0bc343,aa93e53df10842c13348a334c8fe423f,True,HBM236.KSJH.889
HBM882.KDTH.685,7b85597b6a56b4119792423b23f2a40d,7479e6dbfa3b3a8e1e2d4f78cbe0f9e4,True,HBM443.VNQV.892
HBM882.KDTH.685,7b85597b6a56b4119792423b23f2a40d,7479e6dbfa3b3a8e1e2d4f78cbe0f9e4,True,HBM443.VNQV.892
HBM882.NBFK.489,fa3c3facff89f8ee89f7ee315f057f5e,a69367866979f878635b2b665a6a7e0c,True,HBM974.RQNL.845
HBM882.NBFK.489,fa3c3facff89f8ee89f7ee315f057f5e,a69367866979f878635b2b665a6a7e0c,True,HBM974.RQNL.845
HBM882.XFHR.889,3a4b776346bfc561712eaf915dda6200,293d9f9a1a076c616ed91d7251ec831c,True,HBM395.WSDD.355
HBM883.SPLD.238,3b1490026022f850e4d3c3fb5e2283c9,53fe8a84564b313d4e8ee90f337129dc,True,HBM592.RPKF.946
HBM886.SLWK.262,fc1fe65af3d66d6e12b402647d16d9a0,8c5e705001d5cc1c40dbd963ad848486,True,HBM745.HTBD.332
HBM886.SLWK.262,fc1fe65af3d66d6e12b402647d16d9a0,8c5e705001d5cc1c40dbd963ad848486,True,HBM745.HTBD.332
HBM886.ZXXN.298,6a75230d8d1063fcc8568537212211f5,92248f72d47b916a2027085ec1b8e996,True,HBM293.NNSQ.773
HBM886.ZXXN.298,6a75230d8d1063fcc8568537212211f5,cf3ba9b4cc97302d70d28139ae8e4c13,True,HBM537.SKND.632
HBM886.ZXXN.298,6a75230d8d1063fcc8568537212211f5,92248f72d47b916a2027085ec1b8e996,True,HBM293.NNSQ.773
